IS_FRAUDSTER,HAS_EMAIL,age,account_age_days,KYC_SCORE,FAILED_SIGN_IN_ATTEMPTS,phone_country_match,tx_count,CANCELLED,tx_completed,tx_declined,tx_failed,tx_pending,tx_recorded,tx_reverted,avg_amount,max_amount,total_amount,std_amount,pct_ATM,pct_BANK_TRANSFER,pct_CARD_PAYMENT,pct_P2P,pct_TOPUP,pct_chip,pct_cont,pct_mags,pct_manu,pct_mcon,pct_misc,unique_merchant_categories,unique_merchant_country,unique_currency,avg_tx_hour,night_tx_ratio,tx_velocity
False,1,49,335,3,0,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,17.0,0.0,2.0
False,1,27,338,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,1,49,283,3,0,1,66.0,0.0,57.0,2.0,1.0,1.0,0.0,5.0,2076.3333333333335,17328.0,137038.0,4166.33395512662,0.015151515151515152,0.0,0.6363636363636364,0.10606060606060606,0.24242424242424243,0.06060606060606061,0.12121212121212122,0.015151515151515152,0.45454545454545453,0.0,0.3484848484848485,8.0,5.0,2.0,11.424242424242424,0.030303030303030304,0.23404255319148937
False,0,61,893,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,1,40,6,3,0,1,5.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,13705.0,19216.0,68525.0,7904.428726985904,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,14.0,0.0,2.5
False,1,25,410,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,1,30,97,3,0,1,25.0,0.0,19.0,3.0,1.0,0.0,0.0,2.0,3197.2,15082.0,79930.0,4112.481843931553,0.2,0.0,0.52,0.0,0.28,0.6,0.12,0.0,0.0,0.0,0.28,5.0,2.0,2.0,14.28,0.04,0.2840909090909091
False,1,23,474,3,0,1,78.0,0.0,66.0,4.0,0.0,0.0,0.0,8.0,3897.551282051282,37957.0,304009.0,6692.3309697761,0.01282051282051282,0.0,0.8717948717948718,0.0,0.11538461538461539,0.32051282051282054,0.2948717948717949,0.10256410256410256,0.16666666666666666,0.0,0.11538461538461539,15.0,4.0,2.0,14.564102564102564,0.10256410256410256,0.23008849557522124
False,1,20,113,3,0,1,16.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,3274.625,6037.0,52394.0,1788.8504642181063,0.4375,0.0,0.125,0.0,0.4375,0.4375,0.125,0.0,0.0,0.0,0.4375,1.0,1.0,2.0,17.4375,0.0,0.8
False,1,55,167,3,0,1,14.0,0.0,11.0,0.0,1.0,0.0,0.0,2.0,51109.92857142857,238266.0,715539.0,61906.73612094529,0.0,0.07142857142857142,0.0,0.35714285714285715,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,13.357142857142858,0.0,0.30434782608695654
False,1,24,38,3,0,1,6.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,1.0,1.0,14.666666666666666,0.0,0.18181818181818182
False,1,61,131,3,0,1,15.0,0.0,13.0,1.0,0.0,0.0,0.0,1.0,2250.5333333333333,7529.0,33758.0,1994.2712190768073,0.13333333333333333,0.0,0.5333333333333333,0.0,0.3333333333333333,0.26666666666666666,0.4,0.0,0.0,0.0,0.3333333333333333,3.0,2.0,2.0,13.8,0.0,0.625
False,1,29,182,3,0,0,80.0,1.0,70.0,1.0,1.0,0.0,0.0,7.0,26056.620689655174,376218.0,1511284.0,79215.06743853848,0.0875,0.1125,0.475,0.0,0.325,0.1375,0.275,0.0,0.15,0.0,0.4375,5.0,8.0,5.0,12.075,0.175,0.4678362573099415
False,1,27,152,3,0,1,5.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,739.4,1386.0,3697.0,675.0494796679722,0.0,0.0,0.2,0.0,0.8,0.0,0.0,0.0,0.2,0.0,0.8,1.0,1.0,1.0,14.6,0.0,0.03816793893129771
False,1,26,539,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,1,44,438,3,0,1,70.0,0.0,49.0,5.0,4.0,0.0,0.0,12.0,19709.6875,128273.0,315355.0,42546.54777334075,0.0,0.014285714285714285,0.6571428571428571,0.02857142857142857,0.3,0.2,0.12857142857142856,0.0,0.24285714285714285,0.0,0.42857142857142855,10.0,6.0,4.0,13.071428571428571,0.12857142857142856,0.8235294117647058
False,1,26,50,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,1,44,877,3,0,1,108.0,0.0,62.0,18.0,4.0,0.0,0.0,24.0,2579.037037037037,21247.0,278536.0,4726.9279643256505,0.17592592592592593,0.0,0.5462962962962963,0.07407407407407407,0.2037037037037037,0.17592592592592593,0.0,0.0,0.5462962962962963,0.0,0.2777777777777778,8.0,12.0,3.0,12.953703703703704,0.1388888888888889,0.15384615384615385
False,1,58,33,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,1,29,263,3,0,1,39.0,0.0,36.0,0.0,0.0,0.0,0.0,3.0,5491.461538461538,67452.0,214167.0,12006.424543039127,0.07692307692307693,0.0,0.6923076923076923,0.02564102564102564,0.20512820512820512,0.15384615384615385,0.5641025641025641,0.0,0.05128205128205128,0.0,0.23076923076923078,4.0,4.0,1.0,12.564102564102564,0.02564102564102564,0.17105263157894737
False,1,18,61,1,0,1,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,595.0,855.0,1785.0,442.5618600828589,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,12.0,0.0,3.0
False,1,50,199,3,0,1,30.0,0.0,23.0,6.0,0.0,0.0,0.0,1.0,2965.8333333333335,19596.0,88975.0,4655.986491888017,0.0,0.0,0.8666666666666667,0.0,0.13333333333333333,0.43333333333333335,0.1,0.3333333333333333,0.0,0.0,0.13333333333333333,9.0,2.0,2.0,17.666666666666668,0.0,0.2631578947368421
False,1,33,143,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,1,33,102,3,0,1,7.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,11830.857142857143,22249.0,82816.0,10349.292816879992,0.2857142857142857,0.14285714285714285,0.0,0.0,0.5714285714285714,0.2857142857142857,0.0,0.0,0.0,0.0,0.7142857142857143,1.0,1.0,1.0,16.571428571428573,0.0,0.125
False,1,20,482,3,0,1,185.0,0.0,143.0,16.0,11.0,0.0,0.0,15.0,2752.427027027027,17594.0,509199.0,4039.790846437625,0.10270270270270271,0.05405405405405406,0.12972972972972974,0.0,0.7135135135135136,0.11351351351351352,0.005405405405405406,0.005405405405405406,0.10810810810810811,0.0,0.7675675675675676,3.0,9.0,2.0,13.427027027027027,0.16756756756756758,0.5167597765363129
False,0,25,574,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,1,29,322,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,1,32,58,3,0,1,9.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,1654.6666666666667,4350.0,14892.0,1568.652128421085,0.0,0.0,0.4444444444444444,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.5555555555555556,1.0,2.0,1.0,16.333333333333332,0.0,0.25
False,1,30,483,3,0,0,160.0,0.0,133.0,11.0,1.0,0.0,0.0,15.0,10517.88125,357556.0,1682861.0,39166.42489009361,0.08125,0.0,0.85,0.00625,0.0625,0.36875,0.2125,0.05,0.24375,0.0,0.125,17.0,13.0,3.0,13.9375,0.1375,0.3368421052631579
False,1,22,273,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,1,28,252,3,0,1,40.0,0.0,37.0,1.0,0.0,0.0,0.0,2.0,8929.42857142857,30811.0,125012.0,9895.164178015952,0.0,0.0,0.675,0.0,0.325,0.15,0.475,0.05,0.0,0.0,0.325,4.0,2.0,3.0,13.7,0.0,0.547945205479452
False,1,30,293,3,0,1,98.0,0.0,94.0,3.0,0.0,0.0,0.0,1.0,2206.8076923076924,7631.0,57377.0,2119.6007363507074,0.04081632653061224,0.0,0.6326530612244898,0.20408163265306123,0.12244897959183673,0.2857142857142857,0.3877551020408163,0.0,0.0,0.0,0.32653061224489793,18.0,4.0,5.0,14.040816326530612,0.01020408163265306,0.3391003460207612
False,1,31,223,3,0,1,17.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,2647.470588235294,5912.0,45007.0,1810.1831784948956,0.0,0.5294117647058824,0.0,0.0,0.47058823529411764,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,14.941176470588236,0.058823529411764705,0.7391304347826086
False,1,49,73,3,0,1,27.0,0.0,15.0,1.0,0.0,5.0,0.0,6.0,1380.7142857142858,2723.0,9665.0,1006.642722830981,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.1111111111111111,0.37037037037037035,0.0,0.18518518518518517,0.0,0.3333333333333333,6.0,5.0,2.0,10.333333333333334,0.14814814814814814,0.375
False,1,42,86,3,0,1,8.0,0.0,4.0,0.0,3.0,0.0,0.0,1.0,2171.0,3773.0,17368.0,1410.9007254739283,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,15.75,0.0,0.14035087719298245
False,1,30,449,3,0,1,377.0,0.0,339.0,31.0,4.0,0.0,0.0,3.0,3580.3023872679046,185061.0,1349774.0,11472.179740749503,0.07427055702917772,0.0,0.830238726790451,0.0,0.09549071618037135,0.2625994694960212,0.5119363395225465,0.002652519893899204,0.1246684350132626,0.0,0.09814323607427056,34.0,14.0,1.0,13.755968169761273,0.026525198938992044,0.9425
False,1,45,74,3,0,1,6.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,2967.8333333333335,13608.0,17807.0,5230.078523948438,0.0,0.16666666666666666,0.3333333333333333,0.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,2.0,19.0,0.0,0.0821917808219178
False,1,32,197,3,0,1,154.0,0.0,145.0,0.0,1.0,1.0,0.0,7.0,2792.9935064935066,76348.0,430121.0,10949.677661711428,0.006493506493506494,0.025974025974025976,0.564935064935065,0.35714285714285715,0.045454545454545456,0.01948051948051948,0.461038961038961,0.0,0.09090909090909091,0.0,0.42857142857142855,8.0,4.0,3.0,14.194805194805195,0.0,0.7857142857142857
False,1,48,595,3,0,1,252.0,0.0,220.0,17.0,2.0,0.0,0.0,13.0,3608.3508064516127,67262.0,894871.0,10030.280428160007,0.023809523809523808,0.04365079365079365,0.6626984126984127,0.1865079365079365,0.08333333333333333,0.20634920634920634,0.43253968253968256,0.027777777777777776,0.015873015873015872,0.003968253968253968,0.3134920634920635,14.0,5.0,4.0,13.555555555555555,0.031746031746031744,0.6980609418282548
False,1,40,175,3,0,1,48.0,0.0,10.0,0.0,18.0,0.0,0.0,20.0,56169.416666666664,123400.0,2696132.0,40689.247777192424,0.0,0.10416666666666667,0.0,0.0,0.8958333333333334,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,11.583333333333334,0.0,0.5454545454545454
False,1,50,226,3,0,1,31.0,0.0,27.0,2.0,0.0,0.0,0.0,2.0,8415.838709677419,84226.0,260891.0,16901.837620205235,0.06451612903225806,0.0,0.7741935483870968,0.0,0.16129032258064516,0.45161290322580644,0.16129032258064516,0.0967741935483871,0.12903225806451613,0.0,0.16129032258064516,5.0,2.0,1.0,13.096774193548388,0.03225806451612903,0.20666666666666667
False,1,52,127,3,0,1,14.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,3387.785714285714,7686.0,47429.0,2913.9566592672436,0.0,0.0,0.35714285714285715,0.0,0.6428571428571429,0.07142857142857142,0.2857142857142857,0.0,0.0,0.0,0.6428571428571429,2.0,1.0,1.0,12.857142857142858,0.0,0.112
False,1,29,808,3,0,1,250.0,0.0,181.0,48.0,8.0,1.0,0.0,12.0,4851.52,430062.0,1212880.0,27468.69555781986,0.06,0.0,0.612,0.068,0.26,0.34,0.068,0.0,0.264,0.0,0.328,19.0,7.0,3.0,14.24,0.084,0.31094527363184077
False,1,32,137,0,0,1,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,520.6666666666666,744.0,1562.0,386.82468035704926,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.333333333333334,0.0,3.0
False,0,27,761,1,0,1,23.0,0.0,0.0,22.0,0.0,0.0,0.0,1.0,2489.391304347826,10117.0,57256.0,3334.485632122298,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,13.0,0.08695652173913043,0.07849829351535836
False,1,24,238,3,0,1,615.0,1.0,569.0,12.0,2.0,1.0,0.0,30.0,2757.758957654723,84205.0,1693264.0,7861.532173068976,0.008130081300813009,0.024390243902439025,0.6357723577235772,0.26991869918699185,0.061788617886178863,0.14146341463414633,0.27154471544715447,0.011382113821138212,0.21300813008130082,0.0,0.36260162601626017,18.0,13.0,3.0,13.44390243902439,0.09268292682926829,2.5840336134453783
False,1,28,66,3,0,1,14.0,0.0,6.0,0.0,5.0,0.0,0.0,3.0,4422.0,16285.0,61908.0,6658.99727956325,0.0,0.14285714285714285,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,17.142857142857142,0.0,0.23333333333333334
False,1,35,157,3,0,1,18.0,0.0,11.0,1.0,1.0,1.0,0.0,4.0,67368.07692307692,653361.0,875785.0,178637.28896540683,0.0,0.1111111111111111,0.5,0.1111111111111111,0.2777777777777778,0.1111111111111111,0.0,0.0,0.3888888888888889,0.0,0.5,2.0,3.0,2.0,13.61111111111111,0.0,0.11464968152866242
False,1,32,864,3,0,1,5.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,84.0,84.0,84.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,11.6,0.0,0.015479876160990712
False,1,31,776,3,0,1,1291.0,1.0,1262.0,14.0,8.0,1.0,0.0,5.0,2149.71214511041,80553.0,2725835.0,8192.588493227462,0.024786986831913247,0.0023237800154918666,0.7707203718048025,0.17273431448489543,0.02943454686289698,0.45313710302091403,0.2881487219209915,0.03563129357087529,0.012393493415956624,0.0023237800154918666,0.20836560805577073,30.0,11.0,4.0,14.32300542215337,0.030983733539891558,1.7076719576719577
False,1,47,33,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,1,38,67,3,0,1,12.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,17833.166666666668,129085.0,213998.0,36598.87345964561,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,1.0,2.0,9.666666666666666,0.16666666666666666,0.1935483870967742
False,1,36,644,3,0,1,16.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,20860.18181818182,85515.0,229462.0,31733.95083445546,0.375,0.0,0.4375,0.0,0.1875,0.4375,0.125,0.0,0.25,0.0,0.1875,1.0,2.0,2.0,11.6875,0.375,0.031683168316831684
False,0,34,741,1,0,1,23.0,0.0,0.0,21.0,0.0,0.0,0.0,2.0,764.8260869565217,3405.0,17591.0,724.4698784235842,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,13.608695652173912,0.0,0.2072072072072072
False,1,30,249,3,0,1,140.0,0.0,124.0,7.0,1.0,0.0,0.0,8.0,6350.442857142857,114228.0,889062.0,11230.613513463883,0.03571428571428571,0.007142857142857143,0.8214285714285714,0.0,0.1357142857142857,0.45,0.14285714285714285,0.21428571428571427,0.04285714285714286,0.0,0.15,11.0,2.0,2.0,14.657142857142857,0.22857142857142856,0.7865168539325843
False,0,58,551,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,74.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,19.0,0.0,1.0
False,1,23,248,3,0,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,471.5,858.0,943.0,546.5935418572012,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,17.0,0.0,2.0
False,1,33,274,3,0,1,81.0,0.0,40.0,8.0,17.0,5.0,0.0,11.0,5537.851851851852,42988.0,448566.0,8717.350675679956,0.1111111111111111,0.0,0.48148148148148145,0.0,0.4074074074074074,0.18518518518518517,0.0,0.012345679012345678,0.3950617283950617,0.0,0.4074074074074074,2.0,10.0,1.0,11.135802469135802,0.32098765432098764,0.2956204379562044
False,1,44,158,3,0,1,140.0,0.0,137.0,2.0,1.0,0.0,0.0,0.0,1699.6492537313434,34110.0,227753.0,4778.7266436466825,0.007142857142857143,0.0,0.9428571428571428,0.0,0.05,0.2,0.7428571428571429,0.0,0.0,0.0,0.05714285714285714,19.0,4.0,3.0,13.414285714285715,0.05714285714285714,0.89171974522293
False,1,53,295,3,0,1,18.0,0.0,14.0,0.0,0.0,0.0,0.0,4.0,9639.611111111111,76026.0,173513.0,21441.40706296742,0.0,0.05555555555555555,0.5,0.05555555555555555,0.3888888888888889,0.2777777777777778,0.0,0.0,0.2222222222222222,0.0,0.5,4.0,4.0,1.0,15.333333333333334,0.0,0.09836065573770492
False,1,25,68,3,0,1,11.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,19387.454545454544,21698.0,213262.0,6406.436347356249,0.0,0.45454545454545453,0.0,0.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.909090909090908,0.0,0.3548387096774194
False,1,70,331,3,0,1,24.0,0.0,17.0,0.0,2.0,0.0,0.0,5.0,12598.5,76974.0,302364.0,21881.650619322278,0.0,0.0,0.5,0.0,0.5,0.16666666666666666,0.25,0.0,0.08333333333333333,0.0,0.5,5.0,3.0,1.0,10.833333333333334,0.0,0.16901408450704225
False,1,24,230,3,0,1,4.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2156.5,5133.0,8626.0,2238.0927147908774,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,14.5,0.0,0.038834951456310676
False,1,20,428,1,0,1,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,84.0,84.0,252.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,0.0,3.0
False,1,26,239,3,0,1,117.0,0.0,93.0,9.0,7.0,0.0,0.0,8.0,5467.531531531532,39497.0,606896.0,7286.407459746626,0.08547008547008547,0.0,0.6923076923076923,0.0,0.2222222222222222,0.41025641025641024,0.08547008547008547,0.017094017094017096,0.26495726495726496,0.0,0.2222222222222222,8.0,10.0,3.0,12.811965811965813,0.18803418803418803,0.5598086124401914
False,1,43,419,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,1,34,744,3,0,1,123.0,0.0,109.0,3.0,1.0,0.0,0.0,10.0,20723.81300813008,723953.0,2549029.0,73201.07557408193,0.10569105691056911,0.008130081300813009,0.34959349593495936,0.1951219512195122,0.34146341463414637,0.16260162601626016,0.12195121951219512,0.016260162601626018,0.15447154471544716,0.0,0.5447154471544715,11.0,6.0,2.0,12.512195121951219,0.08943089430894309,0.1673469387755102
False,1,55,13,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,1,19,87,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,1,61,757,3,0,1,9.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,13880.333333333334,50988.0,124923.0,17842.530671123983,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.5555555555555556,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,2.0,1.0,14.11111111111111,0.1111111111111111,0.2647058823529412
False,0,39,767,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,1,24,413,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,1,26,403,3,0,1,23.0,0.0,14.0,0.0,8.0,0.0,0.0,1.0,2909.0,16779.0,66907.0,4983.158582118921,0.08695652173913043,0.13043478260869565,0.0,0.21739130434782608,0.5652173913043478,0.08695652173913043,0.0,0.0,0.0,0.0,0.9130434782608695,1.0,1.0,1.0,14.0,0.2608695652173913,0.12041884816753927
False,0,40,851,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,1,31,376,3,0,1,32.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,59599.1875,170753.0,1907174.0,46814.92942767882,0.0,0.375,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,15.5625,0.0,0.10191082802547771
False,1,39,67,3,0,1,15.0,0.0,10.0,2.0,2.0,0.0,0.0,1.0,1642.7333333333333,7553.0,24641.0,2107.3518069119923,0.06666666666666667,0.0,0.5333333333333333,0.0,0.4,0.4666666666666667,0.13333333333333333,0.0,0.0,0.0,0.4,1.0,1.0,1.0,14.6,0.0,0.4411764705882353
False,1,18,42,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,1,54,264,3,0,1,71.0,1.0,65.0,0.0,0.0,2.0,0.0,3.0,5347.591549295775,37451.0,379679.0,9493.89421166116,0.11267605633802817,0.014084507042253521,0.7464788732394366,0.014084507042253521,0.11267605633802817,0.4788732394366197,0.3380281690140845,0.0,0.028169014084507043,0.0,0.15492957746478872,9.0,5.0,1.0,15.690140845070422,0.0,0.26996197718631176
False,1,29,7,1,0,1,6.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,191.33333333333334,768.0,1148.0,282.5078170009932,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,17.0,0.0,6.0
False,1,28,291,3,0,1,11.0,0.0,7.0,2.0,1.0,0.0,0.0,1.0,3849.7272727272725,8580.0,42347.0,2445.549757862599,0.0,0.0,0.5454545454545454,0.0,0.45454545454545453,0.45454545454545453,0.0,0.0,0.09090909090909091,0.0,0.45454545454545453,4.0,1.0,1.0,13.909090909090908,0.0,0.1375
False,1,32,274,3,0,1,471.0,1.0,453.0,3.0,0.0,0.0,0.0,14.0,5086.76008492569,751128.0,2395864.0,37591.66374400469,0.025477707006369428,0.012738853503184714,0.9087048832271762,0.004246284501061571,0.04883227176220807,0.2208067940552017,0.4692144373673036,0.0021231422505307855,0.08917197452229299,0.0,0.21868365180467092,28.0,10.0,2.0,13.101910828025478,0.16348195329087048,1.7509293680297398
False,1,42,383,3,0,1,60.0,0.0,51.0,1.0,2.0,0.0,0.0,6.0,3019.116666666667,16742.0,181147.0,3316.8038326262676,0.0,0.0,0.7166666666666667,0.0,0.2833333333333333,0.4,0.016666666666666666,0.26666666666666666,0.03333333333333333,0.0,0.2833333333333333,12.0,1.0,2.0,13.666666666666666,0.15,0.1935483870967742
False,1,27,235,1,0,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,85.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,10.0,0.0,2.0
False,1,59,705,3,0,1,23.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,9068.782608695652,73790.0,208582.0,15241.180964015406,0.0,0.08695652173913043,0.6956521739130435,0.0,0.21739130434782608,0.4782608695652174,0.21739130434782608,0.0,0.0,0.0,0.30434782608695654,2.0,2.0,1.0,15.304347826086957,0.13043478260869565,0.07371794871794872
False,0,49,902,3,0,1,29.0,0.0,22.0,6.0,0.0,0.0,0.0,1.0,5875.310344827586,36896.0,170384.0,7850.861081542258,0.4482758620689655,0.10344827586206896,0.2413793103448276,0.034482758620689655,0.1724137931034483,0.3793103448275862,0.0,0.0,0.0,0.0,0.6206896551724138,2.0,3.0,2.0,10.448275862068966,0.0,0.21481481481481482
